Date,SP500,Fed-Rate,GDP,GDP_new-release,GDP_Q/Q,GDP_Y/Y,CPI,CPI_M/M,CPI_Y/Y,CPI-Core,CPI-Core_M/M,CPI-Core_Y/Y,PCE,PCE_M/M,PCE_Y/Y,PCE-Core,PCE-Core_M/M,PCE-Core_Y/Y,Unemploy,Unemploy_M/M,Unemploy_Y/Y,Total-Emp,Total-Emp_M/M,Total-Emp_Y/Y,Home-Starts,Home-Starts_M/M,Home-Starts_Y/Y,Home-Sales,Home-Sales_M/M,Home-Sales_Y/Y,Con-Spends,Con-Spends_M/M,Con-Spends_Y/Y,Con-Sentim,Con-Sentim_M/M,Con-Sentim_Y/Y
1991-12-30,415.1400146484375,4.12,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1991-12-31,417.0899963378906,4.09,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-02,417.260009765625,4.61,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-03,419.3399963378906,4.06,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-06,417.9599914550781,4.04,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-07,417.3999938964844,3.67,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-08,418.1000061035156,4.83,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-09,417.6099853515625,4.22,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,6.8,0.0,0.15254237288135575,108829.0,-0.0017336586618723615,-0.012145197745241365,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-10,415.1000061035156,3.96,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-13,414.3399963378906,3.98,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-14,420.44000244140625,3.95,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-15,420.7699890136719,4.04,4862.7,0.0,,,137.8,0.004373177842565745,0.030665669409125185,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-16,418.2099914550781,3.94,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-17,418.8599853515625,3.56,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-20,416.3599853515625,3.56,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-21,412.6400146484375,4.11,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1066.0,-0.027372262773722622,-0.055801594331266635,,,,,,,,,
1992-01-22,418.1300048828125,4.82,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-23,414.9599914550781,4.15,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-24,415.4800109863281,3.96,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-27,414.989990234375,4.08,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-28,414.9599914550781,4.0,4862.7,0.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-29,410.3399963378906,3.93,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-30,411.6199951171875,4.02,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-01-31,408.7799987792969,4.4,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-03,409.5299987792969,4.0,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-04,413.8500061035156,3.83,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-05,413.8399963378906,4.17,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-06,413.82000732421875,4.1,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.044117647058823595,0.16393442622950816,108839.0,9.188727269382468e-05,-0.011426287728094286,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-07,411.0899963378906,3.89,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-10,413.7699890136719,3.95,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-11,413.760009765625,3.91,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-12,417.1300048828125,3.9,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-13,413.69000244140625,4.0,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-14,412.4800109863281,4.0,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-18,407.3800048828125,4.81,4866.3,1.0,,,138.2,0.002902757619738683,0.030574198359433202,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1103.0,0.03470919324577859,0.11752786220871325,,,,,,,,,
1992-02-19,408.260009765625,4.57,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-20,413.8999938964844,4.1,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-21,411.42999267578125,3.9,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-24,412.2699890136719,4.04,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-25,410.45001220703125,3.97,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-26,415.3500061035156,3.93,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-27,413.8599853515625,3.96,4866.3,1.0,,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-02-28,412.70001220703125,4.13,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-02,412.45001220703125,4.32,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-03,412.8500061035156,4.02,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-04,409.3299865722656,3.86,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-05,406.510009765625,4.08,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.1,0.0,0.14516129032258052,108755.0,-0.0007717821736693553,-0.009381973857995218,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-06,404.44000244140625,3.95,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-09,405.2099914550781,4.0,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-10,406.8900146484375,3.87,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-11,404.0299987792969,3.83,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-12,403.8900146484375,3.94,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-13,405.8399963378906,3.85,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1167.0,0.05802357207615594,0.37294117647058833,,,,,,,,,
1992-03-16,406.3900146484375,4.28,4872.2,0.0,0.0023040526640607517,,138.3,0.0007235890014474222,0.02596439169139475,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-17,409.5799865722656,4.14,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-18,409.1499938964844,4.4,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-19,409.79998779296875,4.09,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-20,411.29998779296875,3.9,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-23,409.9100036621094,3.98,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-24,408.8800048828125,3.86,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-25,407.5199890136719,3.95,4872.2,0.0,0.0023040526640607517,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-26,407.8599853515625,4.07,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-27,403.5,3.85,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-30,403.0,3.94,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-03-31,403.69000244140625,4.07,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-01,404.2300109863281,4.98,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-02,400.5,4.15,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.028169014084507005,0.12307692307692308,108897.0,0.0013056870948462418,-0.006296367269840397,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-03,401.54998779296875,3.97,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-06,405.5899963378906,3.99,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-07,398.05999755859375,3.92,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-08,394.5,3.87,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-09,400.6400146484375,3.76,4868.0,0.0,0.0010899294630555278,,138.7,0.002892263195950706,0.02664692820133241,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-10,404.2900085449219,3.44,4868.0,0.0,0.0010899294630555278,,139.4,0.005046863734679219,0.03259259259259273,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-13,406.0799865722656,3.74,4868.0,0.0,0.0010899294630555278,,139.4,0.005046863734679219,0.03259259259259273,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-14,412.3900146484375,3.68,4868.0,0.0,0.0010899294630555278,,139.4,0.005046863734679219,0.03259259259259273,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
1992-04-15,416.2799987792969,4.02,4868.0,0.0,0.0010899294630555278,,139.4,0.005046863734679219,0.03259259259259273,,,,,,,,,,7.3,0.0,0.07352941176470584,108886.0,-0.00010101288373420836,-0.003933550440923583,1304.0,0.11739502999143103,0.31850353892821026,,,,,,,,,
